Date,Product_ID,Product_Name,Demand,Inventory_Level,Lead_Time_Days,Unit_Cost,Unit_Price
2022-01-28,P006,Tablet,98,612,5,9,22
2022-01-29,P006,Tablet,69,543,5,9,22
2022-01-30,P006,Tablet,72,471,5,9,22
2022-01-31,P006,Tablet,99,372,5,9,22
2022-02-01,P006,Tablet,130,242,5,9,22
2022-02-02,P006,Tablet,133,659,5,9,22
2022-02-03,P006,Tablet,109,550,5,9,22
2022-02-04,P006,Tablet,150,400,5,9,22
2022-02-05,P006,Tablet,75,325,5,9,22
2022-02-06,P006,Tablet,67,258,5,9,22
2022-02-07,P006,Tablet,133,675,5,9,22
2022-02-08,P006,Tablet,110,565,5,9,22
2022-02-09,P006,Tablet,132,433,5,9,22
2022-02-10,P006,Tablet,80,353,5,9,22
2022-02-11,P006,Tablet,152,751,5,9,22
2022-02-12,P006,Tablet,97,654,5,9,22
2022-02-13,P006,Tablet,68,586,5,9,22
2022-02-14,P006,Tablet,98,488,5,9,22
2022-02-15,P006,Tablet,158,330,5,9,22
2022-02-16,P006,Tablet,112,768,5,9,22
2022-02-17,P006,Tablet,110,658,5,9,22
2022-02-18,P006,Tablet,83,575,5,9,22
2022-02-19,P006,Tablet,83,492,5,9,22
2022-02-20,P006,Tablet,85,407,5,9,22
2022-02-21,P006,Tablet,140,267,5,9,22
2022-02-22,P006,Tablet,99,718,5,9,22
2022-02-23,P006,Tablet,97,621,5,9,22
2022-02-24,P006,Tablet,135,486,5,9,22
2022-02-25,P006,Tablet,145,341,5,9,22
2022-02-26,P006,Tablet,67,274,5,9,22
2022-02-27,P006,Tablet,102,722,5,9,22
2022-02-28,P006,Tablet,127,595,5,9,22
2022-03-01,P006,Tablet,161,434,5,9,22
2022-03-02,P006,Tablet,137,297,5,9,22
2022-03-03,P006,Tablet,86,761,5,9,22
2022-03-04,P006,Tablet,135,626,5,9,22
2022-03-05,P006,Tablet,112,514,5,9,22
2022-03-06,P006,Tablet,84,430,5,9,22
2022-03-07,P006,Tablet,130,300,5,9,22
2022-03-08,P006,Tablet,134,716,5,9,22
2022-03-09,P006,Tablet,78,638,5,9,22
2022-03-10,P006,Tablet,173,465,5,9,22
2022-03-11,P006,Tablet,119,346,5,9,22
2022-03-12,P006,Tablet,104,242,5,9,22
2022-03-13,P006,Tablet,95,697,5,9,22
2022-03-14,P006,Tablet,164,533,5,9,22
2022-03-15,P006,Tablet,147,386,5,9,22
2022-03-16,P006,Tablet,133,253,5,9,22
2022-03-17,P006,Tablet,120,683,5,9,22
2022-03-18,P006,Tablet,155,528,5,9,22
2022-03-19,P006,Tablet,69,459,5,9,22
2022-03-20,P006,Tablet,106,353,5,9,22
2022-03-21,P006,Tablet,115,238,5,9,22
2022-03-22,P006,Tablet,164,624,5,9,22
2022-03-23,P006,Tablet,141,483,5,9,22
2022-03-24,P006,Tablet,151,332,5,9,22
2022-03-25,P006,Tablet,140,742,5,9,22
2022-03-26,P006,Tablet,71,671,5,9,22
2022-03-27,P006,Tablet,84,587,5,9,22
2022-03-28,P006,Tablet,152,435,5,9,22
2022-03-29,P006,Tablet,142,293,5,9,22
2022-03-30,P006,Tablet,163,680,5,9,22
2022-03-31,P006,Tablet,146,534,5,9,22
2022-04-01,P006,Tablet,122,412,5,9,22
2022-04-02,P006,Tablet,88,324,5,9,22
2022-04-03,P006,Tablet,101,223,5,9,22
2022-04-04,P006,Tablet,93,680,5,9,22
2022-04-05,P006,Tablet,178,502,5,9,22
2022-04-06,P006,Tablet,152,350,5,9,22
2022-04-07,P006,Tablet,169,731,5,9,22
2022-04-08,P006,Tablet,109,622,5,9,22
2022-04-09,P006,Tablet,118,504,5,9,22
2022-04-10,P006,Tablet,133,371,5,9,22
2022-04-11,P006,Tablet,114,257,5,9,22
2022-04-12,P006,Tablet,159,648,5,9,22
2022-04-13,P006,Tablet,143,505,5,9,22
2022-04-14,P006,Tablet,109,396,5,9,22
2022-04-15,P006,Tablet,153,243,5,9,22
2022-04-16,P006,Tablet,112,681,5,9,22
2022-04-17,P006,Tablet,91,590,5,9,22
2022-04-18,P006,Tablet,168,422,5,9,22
2022-04-19,P006,Tablet,107,315,5,9,22
2022-04-20,P006,Tablet,110,755,5,9,22
2022-04-21,P006,Tablet,145,610,5,9,22
2022-04-22,P006,Tablet,143,467,5,9,22
2022-04-23,P006,Tablet,89,378,5,9,22
2022-04-24,P006,Tablet,112,266,5,9,22
2022-04-25,P006,Tablet,154,662,5,9,22
2022-04-26,P006,Tablet,161,501,5,9,22
2022-04-27,P006,Tablet,140,361,5,9,22
2022-04-28,P006,Tablet,155,756,5,9,22
2022-04-29,P006,Tablet,133,623,5,9,22
2022-04-30,P006,Tablet,130,493,5,9,22
2022-05-01,P006,Tablet,85,408,5,9,22
2022-05-02,P006,Tablet,182,226,5,9,22
2022-05-03,P006,Tablet,139,637,5,9,22
2022-05-04,P006,Tablet,109,528,5,9,22
2022-05-05,P006,Tablet,167,361,5,9,22
2022-05-06,P006,Tablet,141,220,5,9,22
2022-05-07,P006,Tablet,109,661,5,9,22
2022-05-08,P006,Tablet,114,547,5,9,22
2022-05-09,P006,Tablet,145,402,5,9,22
2022-05-10,P006,Tablet,126,276,5,9,22
2022-05-11,P006,Tablet,158,668,5,9,22
2022-05-12,P006,Tablet,138,530,5,9,22
2022-05-13,P006,Tablet,152,378,5,9,22
2022-05-14,P006,Tablet,65,313,5,9,22
2022-05-15,P006,Tablet,103,760,5,9,22
2022-05-16,P006,Tablet,125,635,5,9,22
2022-05-17,P006,Tablet,172,463,5,9,22
2022-05-18,P006,Tablet,151,312,5,9,22
2022-05-19,P006,Tablet,143,719,5,9,22
2022-05-20,P006,Tablet,148,571,5,9,22
2022-05-21,P006,Tablet,82,489,5,9,22
2022-05-22,P006,Tablet,120,369,5,9,22
2022-05-23,P006,Tablet,179,740,5,9,22
2022-05-24,P006,Tablet,146,594,5,9,22
2022-05-25,P006,Tablet,171,423,5,9,22
2022-05-26,P006,Tablet,126,297,5,9,22
2022-05-27,P006,Tablet,122,725,5,9,22
2022-05-28,P006,Tablet,97,628,5,9,22
2022-05-29,P006,Tablet,103,525,5,9,22
2022-05-30,P006,Tablet,130,395,5,9,22
2022-05-31,P006,Tablet,149,246,5,9,22
2022-06-01,P006,Tablet,132,664,5,9,22
2022-06-02,P006,Tablet,107,557,5,9,22
2022-06-03,P006,Tablet,136,421,5,9,22
2022-06-04,P006,Tablet,100,321,5,9,22
2022-06-05,P006,Tablet,90,231,5,9,22
2022-06-06,P006,Tablet,148,633,5,9,22
2022-06-07,P006,Tablet,103,530,5,9,22
2022-06-08,P006,Tablet,135,395,5,9,22
2022-06-09,P006,Tablet,104,291,5,9,22
2022-06-10,P006,Tablet,105,736,5,9,22
2022-06-11,P006,Tablet,80,656,5,9,22
2022-06-12,P006,Tablet,76,580,5,9,22
2022-06-13,P006,Tablet,116,464,5,9,22
2022-06-14,P006,Tablet,122,342,5,9,22
2022-06-15,P006,Tablet,142,750,5,9,22
2022-06-16,P006,Tablet,120,630,5,9,22
2022-06-17,P006,Tablet,96,534,5,9,22
2022-06-18,P006,Tablet,103,431,5,9,22
2022-06-19,P006,Tablet,77,354,5,9,22
2022-06-20,P006,Tablet,125,229,5,9,22
2022-06-21,P006,Tablet,134,645,5,9,22
2022-06-22,P006,Tablet,130,515,5,9,22
2022-06-23,P006,Tablet,147,368,5,9,22
2022-06-24,P006,Tablet,135,233,5,9,22
2022-06-25,P006,Tablet,77,706,5,9,22
2022-06-26,P006,Tablet,117,589,5,9,22
2022-06-27,P006,Tablet,130,459,5,9,22
2022-06-28,P006,Tablet,123,336,5,9,22
2022-06-29,P006,Tablet,144,742,5,9,22
2022-06-30,P006,Tablet,131,611,5,9,22
2022-07-01,P006,Tablet,116,495,5,9,22
2022-07-02,P006,Tablet,105,390,5,9,22
2022-07-03,P006,Tablet,73,317,5,9,22
2022-07-04,P006,Tablet,104,763,5,9,22
2022-07-05,P006,Tablet,111,652,5,9,22
2022-07-06,P006,Tablet,127,525,5,9,22
2022-07-07,P006,Tablet,85,440,5,9,22
2022-07-08,P006,Tablet,77,363,5,9,22
2022-07-09,P006,Tablet,70,293,5,9,22
2022-07-10,P006,Tablet,58,235,5,9,22
2022-07-11,P006,Tablet,102,683,5,9,22
2022-07-12,P006,Tablet,118,565,5,9,22
2022-07-13,P006,Tablet,95,470,5,9,22
2022-07-14,P006,Tablet,86,384,5,9,22
2022-07-15,P006,Tablet,111,273,5,9,22
2022-07-16,P006,Tablet,86,737,5,9,22
2022-07-17,P006,Tablet,57,680,5,9,22
2022-07-18,P006,Tablet,123,557,5,9,22
2022-07-19,P006,Tablet,123,434,5,9,22
2022-07-20,P006,Tablet,125,309,5,9,22
2022-07-21,P006,Tablet,130,729,5,9,22
2022-07-22,P006,Tablet,146,583,5,9,22
2022-07-23,P006,Tablet,72,511,5,9,22
2022-07-24,P006,Tablet,78,433,5,9,22
2022-07-25,P006,Tablet,103,330,5,9,22
2022-07-26,P006,Tablet,110,220,5,9,22
2022-07-27,P006,Tablet,135,635,5,9,22
2022-07-28,P006,Tablet,87,548,5,9,22
2022-07-29,P006,Tablet,95,453,5,9,22
2022-07-30,P006,Tablet,92,361,5,9,22
2022-07-31,P006,Tablet,88,273,5,9,22
2022-08-01,P006,Tablet,88,735,5,9,22
2022-08-02,P006,Tablet,105,630,5,9,22
2022-08-03,P006,Tablet,98,532,5,9,22
2022-08-04,P006,Tablet,114,418,5,9,22
2022-08-05,P006,Tablet,94,324,5,9,22
2022-08-06,P006,Tablet,75,249,5,9,22
2022-08-07,P006,Tablet,91,708,5,9,22
2022-08-08,P006,Tablet,101,607,5,9,22
2022-08-09,P006,Tablet,94,513,5,9,22
2022-08-10,P006,Tablet,103,410,5,9,22
2022-08-11,P006,Tablet,88,322,5,9,22
2022-08-12,P006,Tablet,126,746,5,9,22
2022-08-13,P006,Tablet,67,679,5,9,22
2022-08-14,P006,Tablet,62,617,5,9,22
2022-08-15,P006,Tablet,81,536,5,9,22
2022-08-16,P006,Tablet,108,428,5,9,22
2022-08-17,P006,Tablet,105,323,5,9,22
2022-08-18,P006,Tablet,86,237,5,9,22
2022-08-19,P006,Tablet,101,686,5,9,22
2022-08-20,P006,Tablet,50,636,5,9,22
2022-08-21,P006,Tablet,67,569,5,9,22
2022-08-22,P006,Tablet,99,470,5,9,22
2022-08-23,P006,Tablet,117,353,5,9,22
2022-08-24,P006,Tablet,82,271,5,9,22
2022-08-25,P006,Tablet,75,746,5,9,22
2022-08-26,P006,Tablet,80,666,5,9,22
2022-08-27,P006,Tablet,52,614,5,9,22
2022-08-28,P006,Tablet,78,536,5,9,22
2022-08-29,P006,Tablet,115,421,5,9,22
2022-08-30,P006,Tablet,97,324,5,9,22
2022-08-31,P006,Tablet,110,764,5,9,22
2022-09-01,P006,Tablet,83,681,5,9,22
2022-09-02,P006,Tablet,80,601,5,9,22
2022-09-03,P006,Tablet,54,547,5,9,22
2022-09-04,P006,Tablet,54,493,5,9,22
2022-09-05,P006,Tablet,62,431,5,9,22
2022-09-06,P006,Tablet,84,347,5,9,22
2022-09-07,P006,Tablet,80,267,5,9,22
2022-09-08,P006,Tablet,90,727,5,9,22
2022-09-09,P006,Tablet,82,645,5,9,22
2022-09-10,P006,Tablet,55,590,5,9,22
2022-09-11,P006,Tablet,49,541,5,9,22
2022-09-12,P006,Tablet,82,459,5,9,22
2022-09-13,P006,Tablet,90,369,5,9,22
2022-09-14,P006,Tablet,67,302,5,9,22
2022-09-15,P006,Tablet,82,220,5,9,22
2022-09-16,P006,Tablet,84,686,5,9,22
2022-09-17,P006,Tablet,50,636,5,9,22
2022-09-18,P006,Tablet,51,585,5,9,22
2022-09-19,P006,Tablet,84,501,5,9,22
2022-09-20,P006,Tablet,67,434,5,9,22
2022-09-21,P006,Tablet,85,349,5,9,22
2022-09-22,P006,Tablet,70,279,5,9,22
2022-09-23,P006,Tablet,94,735,5,9,22
2022-09-24,P006,Tablet,76,659,5,9,22
2022-09-25,P006,Tablet,49,610,5,9,22
2022-09-26,P006,Tablet,87,523,5,9,22
2022-09-27,P006,Tablet,72,451,5,9,22
2022-09-28,P006,Tablet,94,357,5,9,22
2022-09-29,P006,Tablet,65,292,5,9,22
2022-09-30,P006,Tablet,87,755,5,9,22
2022-10-01,P006,Tablet,46,709,5,9,22
2022-10-02,P006,Tablet,52,657,5,9,22
2022-10-03,P006,Tablet,65,592,5,9,22
2022-10-04,P006,Tablet,86,506,5,9,22
2022-10-05,P006,Tablet,67,439,5,9,22
2022-10-06,P006,Tablet,83,356,5,9,22
2022-10-07,P006,Tablet,73,283,5,9,22
2022-10-08,P006,Tablet,52,231,5,9,22
2022-10-09,P006,Tablet,55,726,5,9,22
2022-10-10,P006,Tablet,68,658,5,9,22
2022-10-11,P006,Tablet,79,579,5,9,22
2022-10-12,P006,Tablet,94,485,5,9,22
2022-10-13,P006,Tablet,68,417,5,9,22
2022-10-14,P006,Tablet,90,327,5,9,22
2022-10-15,P006,Tablet,66,261,5,9,22
2022-10-16,P006,Tablet,47,764,5,9,22
2022-10-17,P006,Tablet,60,704,5,9,22
2022-10-18,P006,Tablet,80,624,5,9,22
2022-10-19,P006,Tablet,70,554,5,9,22
2022-10-20,P006,Tablet,98,456,5,9,22
2022-10-21,P006,Tablet,77,379,5,9,22
2022-10-22,P006,Tablet,47,332,5,9,22
2022-10-23,P006,Tablet,44,288,5,9,22
2022-10-24,P006,Tablet,89,749,5,9,22
2022-10-25,P006,Tablet,70,679,5,9,22
2022-10-26,P006,Tablet,77,602,5,9,22
2022-10-27,P006,Tablet,88,514,5,9,22
2022-10-28,P006,Tablet,71,443,5,9,22
2022-10-29,P006,Tablet,53,390,5,9,22
2022-10-30,P006,Tablet,53,337,5,9,22
2022-10-31,P006,Tablet,84,253,5,9,22
2022-11-01,P006,Tablet,88,715,5,9,22
2022-11-02,P006,Tablet,78,637,5,9,22
2022-11-03,P006,Tablet,82,555,5,9,22
2022-11-04,P006,Tablet,76,479,5,9,22
2022-11-05,P006,Tablet,44,435,5,9,22
2022-11-06,P006,Tablet,59,376,5,9,22
2022-11-07,P006,Tablet,104,272,5,9,22
2022-11-08,P006,Tablet,70,752,5,9,22
2022-11-09,P006,Tablet,71,681,5,9,22
2022-11-10,P006,Tablet,70,611,5,9,22
2022-11-11,P006,Tablet,90,521,5,9,22
2022-11-12,P006,Tablet,60,461,5,9,22
2022-11-13,P006,Tablet,55,406,5,9,22
2022-11-14,P006,Tablet,70,336,5,9,22
2022-11-15,P006,Tablet,82,254,5,9,22
2022-11-16,P006,Tablet,62,742,5,9,22
2022-11-17,P006,Tablet,83,659,5,9,22
2022-11-18,P006,Tablet,92,567,5,9,22
2022-11-19,P006,Tablet,46,521,5,9,22
2022-11-20,P006,Tablet,43,478,5,9,22
2022-11-21,P006,Tablet,100,378,5,9,22
2022-11-22,P006,Tablet,73,305,5,9,22
2022-11-23,P006,Tablet,95,760,5,9,22
2022-11-24,P006,Tablet,79,681,5,9,22
2022-11-25,P006,Tablet,79,602,5,9,22
2022-11-26,P006,Tablet,60,542,5,9,22
2022-11-27,P006,Tablet,49,493,5,9,22
2022-11-28,P006,Tablet,83,410,5,9,22
2022-11-29,P006,Tablet,76,334,5,9,22
2022-11-30,P006,Tablet,65,269,5,9,22
2022-12-01,P006,Tablet,98,721,5,9,22
2022-12-02,P006,Tablet,89,632,5,9,22
2022-12-03,P006,Tablet,63,569,5,9,22
2022-12-04,P006,Tablet,53,516,5,9,22
2022-12-05,P006,Tablet,115,401,5,9,22
2022-12-06,P006,Tablet,105,296,5,9,22
2022-12-07,P006,Tablet,107,739,5,9,22
2022-12-08,P006,Tablet,89,650,5,9,22
2022-12-09,P006,Tablet,69,581,5,9,22
2022-12-10,P006,Tablet,84,497,5,9,22
2022-12-11,P006,Tablet,64,433,5,9,22
2022-12-12,P006,Tablet,82,351,5,9,22
2022-12-13,P006,Tablet,99,252,5,9,22
2022-12-14,P006,Tablet,109,693,5,9,22
2022-12-15,P006,Tablet,93,600,5,9,22
2022-12-16,P006,Tablet,111,489,5,9,22
2022-12-17,P006,Tablet,76,413,5,9,22
2022-12-18,P006,Tablet,54,359,5,9,22
2022-12-19,P006,Tablet,84,275,5,9,22
2022-12-20,P006,Tablet,106,719,5,9,22
2022-12-21,P006,Tablet,55,664,5,9,22
2022-12-22,P006,Tablet,91,573,5,9,22
2022-12-23,P006,Tablet,73,500,5,9,22
2022-12-24,P006,Tablet,60,440,5,9,22
2022-12-25,P006,Tablet,62,378,5,9,22
2022-12-26,P006,Tablet,88,290,5,9,22
2022-12-27,P006,Tablet,85,755,5,9,22
2022-12-28,P006,Tablet,78,677,5,9,22
2022-12-29,P006,Tablet,125,552,5,9,22
2022-12-30,P006,Tablet,119,433,5,9,22
2022-12-31,P006,Tablet,54,379,5,9,22
2023-01-01,P006,Tablet,95,284,5,9,22
2023-01-02,P006,Tablet,103,731,5,9,22
2023-01-03,P006,Tablet,112,619,5,9,22
2023-01-04,P006,Tablet,108,511,5,9,22
2023-01-05,P006,Tablet,99,412,5,9,22
2023-01-06,P006,Tablet,126,286,5,9,22
2023-01-07,P006,Tablet,78,758,5,9,22
2023-01-08,P006,Tablet,71,687,5,9,22
2023-01-09,P006,Tablet,88,599,5,9,22
2023-01-10,P006,Tablet,95,504,5,9,22
2023-01-11,P006,Tablet,82,422,5,9,22
2023-01-12,P006,Tablet,110,312,5,9,22
2023-01-13,P006,Tablet,90,222,5,9,22
2023-01-14,P006,Tablet,73,699,5,9,22
2023-01-15,P006,Tablet,92,607,5,9,22
2023-01-16,P006,Tablet,129,478,5,9,22
2023-01-17,P006,Tablet,109,369,5,9,22
2023-01-18,P006,Tablet,108,261,5,9,22
2023-01-19,P006,Tablet,141,670,5,9,22
2023-01-20,P006,Tablet,118,552,5,9,22
2023-01-21,P006,Tablet,73,479,5,9,22
2023-01-22,P006,Tablet,60,419,5,9,22
2023-01-23,P006,Tablet,116,303,5,9,22
2023-01-24,P006,Tablet,123,730,5,9,22
2023-01-25,P006,Tablet,99,631,5,9,22
2023-01-26,P006,Tablet,114,517,5,9,22
2023-01-27,P006,Tablet,104,413,5,9,22
2023-01-28,P006,Tablet,74,339,5,9,22
2023-01-29,P006,Tablet,48,291,5,9,22
2023-01-30,P006,Tablet,106,735,5,9,22
2023-01-31,P006,Tablet,125,610,5,9,22
2023-02-01,P006,Tablet,114,496,5,9,22
2023-02-02,P006,Tablet,127,369,5,9,22
2023-02-03,P006,Tablet,112,257,5,9,22
2023-02-04,P006,Tablet,93,714,5,9,22
2023-02-05,P006,Tablet,85,629,5,9,22
2023-02-06,P006,Tablet,108,521,5,9,22
2023-02-07,P006,Tablet,151,370,5,9,22
2023-02-08,P006,Tablet,144,226,5,9,22
2023-02-09,P006,Tablet,115,661,5,9,22
2023-02-10,P006,Tablet,135,526,5,9,22
2023-02-11,P006,Tablet,95,431,5,9,22
2023-02-12,P006,Tablet,97,334,5,9,22
2023-02-13,P006,Tablet,94,240,5,9,22
2023-02-14,P006,Tablet,145,645,5,9,22
2023-02-15,P006,Tablet,115,530,5,9,22
2023-02-16,P006,Tablet,119,411,5,9,22
2023-02-17,P006,Tablet,176,235,5,9,22
2023-02-18,P006,Tablet,92,693,5,9,22
2023-02-19,P006,Tablet,83,610,5,9,22
2023-02-20,P006,Tablet,84,526,5,9,22
2023-02-21,P006,Tablet,152,374,5,9,22
2023-02-22,P006,Tablet,100,274,5,9,22
2023-02-23,P006,Tablet,107,717,5,9,22
2023-02-24,P006,Tablet,120,597,5,9,22
2023-02-25,P006,Tablet,107,490,5,9,22
2023-02-26,P006,Tablet,98,392,5,9,22
2023-02-27,P006,Tablet,123,269,5,9,22
2023-02-28,P006,Tablet,132,687,5,9,22
2023-03-01,P006,Tablet,126,561,5,9,22
2023-03-02,P006,Tablet,141,420,5,9,22
2023-03-03,P006,Tablet,140,280,5,9,22
2023-03-04,P006,Tablet,111,719,5,9,22
2023-03-05,P006,Tablet,111,608,5,9,22
2023-03-06,P006,Tablet,148,460,5,9,22
2023-03-07,P006,Tablet,131,329,5,9,22
2023-03-08,P006,Tablet,153,726,5,9,22
2023-03-09,P006,Tablet,136,590,5,9,22
2023-03-10,P006,Tablet,116,474,5,9,22
2023-03-11,P006,Tablet,91,383,5,9,22
2023-03-12,P006,Tablet,98,285,5,9,22
2023-03-13,P006,Tablet,157,678,5,9,22
2023-03-14,P006,Tablet,134,544,5,9,22
2023-03-15,P006,Tablet,113,431,5,9,22
2023-03-16,P006,Tablet,139,292,5,9,22
2023-03-17,P006,Tablet,140,702,5,9,22
2023-03-18,P006,Tablet,99,603,5,9,22
2023-03-19,P006,Tablet,110,493,5,9,22
2023-03-20,P006,Tablet,159,334,5,9,22
2023-03-21,P006,Tablet,126,758,5,9,22
2023-03-22,P006,Tablet,125,633,5,9,22
2023-03-23,P006,Tablet,116,517,5,9,22
2023-03-24,P006,Tablet,153,364,5,9,22
2023-03-25,P006,Tablet,118,246,5,9,22
2023-03-26,P006,Tablet,92,704,5,9,22
2023-03-27,P006,Tablet,133,571,5,9,22
2023-03-28,P006,Tablet,169,402,5,9,22
2023-03-29,P006,Tablet,149,253,5,9,22
2023-03-30,P006,Tablet,147,656,5,9,22
2023-03-31,P006,Tablet,113,543,5,9,22
2023-04-01,P006,Tablet,110,433,5,9,22
2023-04-02,P006,Tablet,86,347,5,9,22
2023-04-03,P006,Tablet,118,229,5,9,22
2023-04-04,P006,Tablet,135,644,5,9,22
2023-04-05,P006,Tablet,130,514,5,9,22
2023-04-06,P006,Tablet,138,376,5,9,22
2023-04-07,P006,Tablet,112,264,5,9,22
2023-04-08,P006,Tablet,114,700,5,9,22
2023-04-09,P006,Tablet,117,583,5,9,22
2023-04-10,P006,Tablet,101,482,5,9,22
2023-04-11,P006,Tablet,163,319,5,9,22
2023-04-12,P006,Tablet,125,744,5,9,22
2023-04-13,P006,Tablet,161,583,5,9,22
2023-04-14,P006,Tablet,141,442,5,9,22
2023-04-15,P006,Tablet,100,342,5,9,22
2023-04-16,P006,Tablet,97,245,5,9,22
2023-04-17,P006,Tablet,169,626,5,9,22
2023-04-18,P006,Tablet,116,510,5,9,22
2023-04-19,P006,Tablet,156,354,5,9,22
2023-04-20,P006,Tablet,166,738,5,9,22
2023-04-21,P006,Tablet,158,580,5,9,22
2023-04-22,P006,Tablet,135,445,5,9,22
2023-04-23,P006,Tablet,92,353,5,9,22
2023-04-24,P006,Tablet,163,740,5,9,22
2023-04-25,P006,Tablet,140,600,5,9,22
2023-04-26,P006,Tablet,169,431,5,9,22
2023-04-27,P006,Tablet,142,289,5,9,22
2023-04-28,P006,Tablet,134,705,5,9,22
2023-04-29,P006,Tablet,119,586,5,9,22
2023-04-30,P006,Tablet,92,494,5,9,22
2023-05-01,P006,Tablet,109,385,5,9,22
2023-05-02,P006,Tablet,127,258,5,9,22
2023-05-03,P006,Tablet,151,657,5,9,22
2023-05-04,P006,Tablet,167,490,5,9,22
2023-05-05,P006,Tablet,140,350,5,9,22
2023-05-06,P006,Tablet,116,234,5,9,22
2023-05-07,P006,Tablet,77,707,5,9,22
2023-05-08,P006,Tablet,129,578,5,9,22
2023-05-09,P006,Tablet,132,446,5,9,22
2023-05-10,P006,Tablet,136,310,5,9,22
2023-05-11,P006,Tablet,140,720,5,9,22
2023-05-12,P006,Tablet,152,568,5,9,22
2023-05-13,P006,Tablet,90,478,5,9,22
2023-05-14,P006,Tablet,99,379,5,9,22
2023-05-15,P006,Tablet,137,242,5,9,22
2023-05-16,P006,Tablet,119,673,5,9,22
2023-05-17,P006,Tablet,136,537,5,9,22
2023-05-18,P006,Tablet,135,402,5,9,22
2023-05-19,P006,Tablet,135,267,5,9,22
2023-05-20,P006,Tablet,97,720,5,9,22
2023-05-21,P006,Tablet,98,622,5,9,22
2023-05-22,P006,Tablet,129,493,5,9,22
2023-05-23,P006,Tablet,165,328,5,9,22
2023-05-24,P006,Tablet,114,764,5,9,22
2023-05-25,P006,Tablet,123,641,5,9,22
2023-05-26,P006,Tablet,196,445,5,9,22
2023-05-27,P006,Tablet,81,364,5,9,22
2023-05-28,P006,Tablet,77,287,5,9,22
2023-05-29,P006,Tablet,153,684,5,9,22
2023-05-30,P006,Tablet,95,589,5,9,22
2023-05-31,P006,Tablet,133,456,5,9,22
2023-06-01,P006,Tablet,167,289,5,9,22
2023-06-02,P006,Tablet,97,742,5,9,22
2023-06-03,P006,Tablet,62,680,5,9,22
2023-06-04,P006,Tablet,68,612,5,9,22
2023-06-05,P006,Tablet,143,469,5,9,22
2023-06-06,P006,Tablet,147,322,5,9,22
2023-06-07,P006,Tablet,116,756,5,9,22
2023-06-08,P006,Tablet,139,617,5,9,22
2023-06-09,P006,Tablet,152,465,5,9,22
2023-06-10,P006,Tablet,112,353,5,9,22
2023-06-11,P006,Tablet,85,268,5,9,22
2023-06-12,P006,Tablet,82,736,5,9,22
2023-06-13,P006,Tablet,110,626,5,9,22
2023-06-14,P006,Tablet,118,508,5,9,22
2023-06-15,P006,Tablet,121,387,5,9,22
2023-06-16,P006,Tablet,122,265,5,9,22
2023-06-17,P006,Tablet,103,712,5,9,22
2023-06-18,P006,Tablet,105,607,5,9,22
2023-06-19,P006,Tablet,123,484,5,9,22
2023-06-20,P006,Tablet,147,337,5,9,22
2023-06-21,P006,Tablet,133,754,5,9,22
2023-06-22,P006,Tablet,127,627,5,9,22
2023-06-23,P006,Tablet,143,484,5,9,22
2023-06-24,P006,Tablet,89,395,5,9,22
2023-06-25,P006,Tablet,115,280,5,9,22
2023-06-26,P006,Tablet,99,731,5,9,22
2023-06-27,P006,Tablet,116,615,5,9,22
2023-06-28,P006,Tablet,124,491,5,9,22
2023-06-29,P006,Tablet,134,357,5,9,22
2023-06-30,P006,Tablet,150,757,5,9,22
2023-07-01,P006,Tablet,76,681,5,9,22
2023-07-02,P006,Tablet,60,621,5,9,22
2023-07-03,P006,Tablet,123,498,5,9,22
2023-07-04,P006,Tablet,122,376,5,9,22
2023-07-05,P006,Tablet,77,299,5,9,22
2023-07-06,P006,Tablet,109,740,5,9,22
2023-07-07,P006,Tablet,83,657,5,9,22
2023-07-08,P006,Tablet,69,588,5,9,22
2023-07-09,P006,Tablet,66,522,5,9,22
2023-07-10,P006,Tablet,123,399,5,9,22
2023-07-11,P006,Tablet,111,288,5,9,22
2023-07-12,P006,Tablet,88,750,5,9,22
2023-07-13,P006,Tablet,124,626,5,9,22
2023-07-14,P006,Tablet,86,540,5,9,22
2023-07-15,P006,Tablet,80,460,5,9,22
2023-07-16,P006,Tablet,67,393,5,9,22
2023-07-17,P006,Tablet,103,290,5,9,22
2023-07-18,P006,Tablet,118,722,5,9,22
2023-07-19,P006,Tablet,118,604,5,9,22
2023-07-20,P006,Tablet,132,472,5,9,22
2023-07-21,P006,Tablet,108,364,5,9,22
2023-07-22,P006,Tablet,80,284,5,9,22
2023-07-23,P006,Tablet,71,763,5,9,22
2023-07-24,P006,Tablet,113,650,5,9,22
2023-07-25,P006,Tablet,117,533,5,9,22
2023-07-26,P006,Tablet,108,425,5,9,22
2023-07-27,P006,Tablet,80,345,5,9,22
2023-07-28,P006,Tablet,115,230,5,9,22
2023-07-29,P006,Tablet,81,699,5,9,22
2023-07-30,P006,Tablet,69,630,5,9,22
2023-07-31,P006,Tablet,88,542,5,9,22
2023-08-01,P006,Tablet,114,428,5,9,22
2023-08-02,P006,Tablet,100,328,5,9,22
2023-08-03,P006,Tablet,90,238,5,9,22
2023-08-04,P006,Tablet,77,711,5,9,22
2023-08-05,P006,Tablet,57,654,5,9,22
2023-08-06,P006,Tablet,78,576,5,9,22
2023-08-07,P006,Tablet,95,481,5,9,22
